cr286_balancingfr5id,cr286_end_date1,cr286_fr_balance,cr286_imbalance,importsequencenumber,cr286_negative_imbalance_settlement_price,cr286_positive_imbalance_settlement_price,cr286_start_date1,statuscode,statecode,cr286_system_trend,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,owningbusinessunit,createdonbehalfby.azureactivedirectoryobjectid,createdby.azureactivedirectoryobjectid,modifiedonbehalfby.azureactivedirectoryobjectid,modifiedby.azureactivedirectoryobjectid
84c73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 10:30:00 AM,5973,,,956,865,1/14/2021 10:00:00 AM,Active,Active,HAUSSE,4,,4547109,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
65ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 9:00:00 AM,5972,,,8256,747,1/14/2021 8:30:00 AM,Active,Active,BAISSE,4,,4547108,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
64ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 11:00:00 AM,5971,,,9094,8228,1/14/2021 10:30:00 AM,Active,Active,HAUSSE,4,,4547107,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
81c73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 10:00:00 AM,5970,,,9411,8515,1/14/2021 9:30:00 AM,Active,Active,BAISSE,4,,4547106,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
63ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 12:00:00 PM,5969,,,823,7446,1/14/2021 11:30:00 AM,Active,Active,HAUSSE,4,,4547105,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
7cc73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 11:30:00 AM,5968,,,8361,7565,1/14/2021 11:00:00 AM,Active,Active,HAUSSE,4,,4547104,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
62ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 12:30:00 PM,5967,,,251,2271,1/14/2021 12:00:00 PM,Active,Active,BAISSE,4,,4547103,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
7ac73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 1:00:00 PM,5965,,,2263,2047,1/14/2021 12:30:00 PM,Active,Active,BAISSE,4,,4547102,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
60ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 1:30:00 PM,5966,,,8818,7978,1/14/2021 1:00:00 PM,Active,Active,HAUSSE,4,,4547101,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5eba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 2:30:00 PM,5964,,,8396,7596,1/14/2021 2:00:00 PM,Active,Active,BAISSE,4,,4547100,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5dba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 2:00:00 PM,5963,,,8818,7978,1/14/2021 1:30:00 PM,Active,Active,BAISSE,4,,4547099,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
73c73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 3:30:00 PM,5960,,,1668,151,1/14/2021 3:00:00 PM,Active,Active,BAISSE,4,,4547098,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5bba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 3:00:00 PM,5962,,,8396,7596,1/14/2021 2:30:00 PM,Active,Active,BAISSE,4,,4547097,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5aba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 4:00:00 PM,5961,,,2805,2537,1/14/2021 3:30:00 PM,Active,Active,BAISSE,4,,4547096,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
59ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 4:30:00 PM,5959,,,5179,4685,1/14/2021 4:00:00 PM,Active,Active,BAISSE,4,,4547095,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
58ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 5:30:00 PM,5958,,,6481,5863,1/14/2021 5:00:00 PM,Active,Active,BAISSE,4,,4547094,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
70c73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 5:00:00 PM,5957,,,6278,568,1/14/2021 4:30:00 PM,Active,Active,BAISSE,4,,4547093,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
57ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 6:30:00 PM,5956,,,8994,8138,1/14/2021 6:00:00 PM,Active,Active,HAUSSE,4,,4547092,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
6ec73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 6:00:00 PM,5955,,,5983,5413,1/14/2021 5:30:00 PM,Active,Active,BAISSE,4,,4547091,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
6cc73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 8:00:00 PM,5954,,,6487,5869,1/14/2021 7:30:00 PM,Active,Active,BAISSE,4,,4547090,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
56ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 7:00:00 PM,5953,,,7086,6412,1/14/2021 6:30:00 PM,Active,Active,BAISSE,4,,4547089,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
69c73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 9:00:00 PM,5952,,,5399,4885,1/14/2021 8:30:00 PM,Active,Active,BAISSE,4,,4547088,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
55ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 7:30:00 PM,5951,,,7827,7081,1/14/2021 7:00:00 PM,Active,Active,HAUSSE,4,,4547086,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5fc73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 8:30:00 PM,5950,,,702,6352,1/14/2021 8:00:00 PM,Active,Active,HAUSSE,4,,4547085,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5ec73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 10:00:00 PM,5949,,,635,5746,1/14/2021 9:30:00 PM,Active,Active,HAUSSE,4,,4547084,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5dc73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 9:30:00 PM,5948,,,4855,4393,1/14/2021 9:00:00 PM,Active,Active,BAISSE,4,,4547083,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5cc73eea-fba0-eb11-b1ac-000d3abf81e0,1/14/2021 10:30:00 PM,5947,,,6308,5708,1/14/2021 10:00:00 PM,Active,Active,HAUSSE,4,,4547081,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
54ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 12:00:00 AM,5946,,,5086,4602,1/14/2021 11:30:00 PM,Active,Active,BAISSE,4,,4547080,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
52ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 11:00:00 PM,5945,,,6555,5931,1/14/2021 10:30:00 PM,Active,Active,HAUSSE,4,,4547079,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
53ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 12:30:00 AM,5944,,,517,4678,1/15/2021 12:00:00 AM,Active,Active,BAISSE,4,,4547078,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
51ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 1:30:00 AM,5943,,,5009,4532,1/15/2021 1:00:00 AM,Active,Active,HAUSSE,4,,4547077,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
50ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/14/2021 11:30:00 PM,5942,,,6511,5891,1/14/2021 11:00:00 PM,Active,Active,HAUSSE,4,,4547076,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4fba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 2:30:00 AM,5940,,,4893,4427,1/15/2021 2:00:00 AM,Active,Active,HAUSSE,4,,4547075,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4eba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 1:00:00 AM,5941,,,4332,392,1/15/2021 12:30:00 AM,Active,Active,BAISSE,4,,4547074,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
58c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 3:00:00 AM,5939,,,4893,4427,1/15/2021 2:30:00 AM,Active,Active,HAUSSE,4,,4547073,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5bc73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 2:00:00 AM,5938,,,5009,4532,1/15/2021 1:30:00 AM,Active,Active,HAUSSE,4,,4547071,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
5ac73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 3:30:00 AM,5937,,,5127,4639,1/15/2021 3:00:00 AM,Active,Active,HAUSSE,4,,4547070,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
59c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 4:30:00 AM,5936,,,6536,5914,1/15/2021 4:00:00 AM,Active,Active,HAUSSE,4,,4547069,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
56c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 5:30:00 AM,5935,,,5528,5002,1/15/2021 5:00:00 AM,Active,Active,BAISSE,4,,4547068,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
57c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 4:00:00 AM,5934,,,5335,4827,1/15/2021 3:30:00 AM,Active,Active,HAUSSE,4,,4547067,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4bba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 5:00:00 AM,5933,,,6176,5588,1/15/2021 4:30:00 AM,Active,Active,HAUSSE,4,,4547066,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
55c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 6:00:00 AM,5932,,,8971,8117,1/15/2021 5:30:00 AM,Active,Active,HAUSSE,4,,4547065,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4aba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 6:30:00 AM,5931,,,5616,5082,1/15/2021 6:00:00 AM,Active,Active,BAISSE,4,,4547064,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
54c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 7:30:00 AM,5930,,,641,58,1/15/2021 7:00:00 AM,Active,Active,BAISSE,4,,4547063,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
48ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 7:00:00 AM,5929,,,6089,5509,1/15/2021 6:30:00 AM,Active,Active,BAISSE,4,,4547062,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
47ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 8:30:00 AM,5928,,,10265,9287,1/15/2021 8:00:00 AM,Active,Active,BAISSE,4,,4547061,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
46ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 8:00:00 AM,5927,,,7742,7004,1/15/2021 7:30:00 AM,Active,Active,BAISSE,4,,4547060,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
53c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 9:30:00 AM,5926,,,9436,8538,1/15/2021 9:00:00 AM,Active,Active,HAUSSE,4,,4547059,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
52c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 9:00:00 AM,5925,,,9642,8724,1/15/2021 8:30:00 AM,Active,Active,HAUSSE,4,,4547058,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
43ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 1:00:00 PM,5923,,,8523,7711,1/15/2021 12:30:00 PM,Active,Active,HAUSSE,4,,4547057,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
45ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 10:00:00 AM,5924,,,935,846,1/15/2021 9:30:00 AM,Active,Active,HAUSSE,4,,4547056,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
51c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 10:30:00 AM,5922,,,10067,9109,1/15/2021 10:00:00 AM,Active,Active,HAUSSE,4,,4547055,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
50c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 1:30:00 PM,5921,,,8353,7557,1/15/2021 1:00:00 PM,Active,Active,HAUSSE,4,,4547054,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3fba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 11:00:00 AM,5920,,,10123,9159,1/15/2021 10:30:00 AM,Active,Active,HAUSSE,4,,4547053,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4fc73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 2:30:00 PM,5919,,,9326,8438,1/15/2021 2:00:00 PM,Active,Active,HAUSSE,4,,4547052,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4ec73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 11:30:00 AM,5918,,,12513,11321,1/15/2021 11:00:00 AM,Active,Active,HAUSSE,4,,4547051,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3bba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 3:30:00 PM,5917,,,13789,12475,1/15/2021 3:00:00 PM,Active,Active,HAUSSE,4,,4547050,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4cc73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 12:00:00 PM,5916,,,1235,11174,1/15/2021 11:30:00 AM,Active,Active,HAUSSE,4,,4547049,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
49c73eea-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 12:30:00 PM,5915,,,8532,772,1/15/2021 12:00:00 PM,Active,Active,HAUSSE,4,,4547048,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
132644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 2:00:00 PM,5914,,,8476,7668,1/15/2021 1:30:00 PM,Active,Active,HAUSSE,4,,4547047,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
37ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 5:00:00 PM,5910,,,14169,12819,1/15/2021 4:30:00 PM,Active,Active,HAUSSE,4,,4547046,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
122644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 3:00:00 PM,5913,,,9375,8483,1/15/2021 2:30:00 PM,Active,Active,HAUSSE,4,,4547045,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
102644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 4:00:00 PM,5912,,,1235,11174,1/15/2021 3:30:00 PM,Active,Active,HAUSSE,4,,4547044,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
0f2644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 4:30:00 PM,5911,,,6966,6302,1/15/2021 4:00:00 PM,Active,Active,BAISSE,4,,4547043,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
0b2644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 5:30:00 PM,5909,,,13794,1248,1/15/2021 5:00:00 PM,Active,Active,HAUSSE,4,,4547042,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
36ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 6:00:00 PM,5908,,,8398,7598,1/15/2021 5:30:00 PM,Active,Active,BAISSE,4,,4547041,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
0a2644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 7:00:00 PM,5907,,,7428,672,1/15/2021 6:30:00 PM,Active,Active,BAISSE,4,,4547040,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
33ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 6:30:00 PM,5906,,,6795,6147,1/15/2021 6:00:00 PM,Active,Active,BAISSE,4,,4547039,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
072644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 8:00:00 PM,5905,,,6616,5986,1/15/2021 7:30:00 PM,Active,Active,BAISSE,4,,4547038,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
32ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 7:30:00 PM,5904,,,8875,8029,1/15/2021 7:00:00 PM,Active,Active,HAUSSE,4,,4547037,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
062644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 9:00:00 PM,5903,,,6993,6327,1/15/2021 8:30:00 PM,Active,Active,HAUSSE,4,,4547036,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
30ba77e8-fba0-eb11-b1ac-000d3abf81b4,1/15/2021 8:30:00 PM,5902,,,7347,6647,1/15/2021 8:00:00 PM,Active,Active,HAUSSE,4,,4547035,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
052644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 9:30:00 PM,5901,,,6635,6003,1/15/2021 9:00:00 PM,Active,Active,HAUSSE,4,,4547034,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
042644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 10:00:00 PM,5900,,,6635,6003,1/15/2021 9:30:00 PM,Active,Active,HAUSSE,4,,4547033,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
032644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 10:30:00 PM,5899,,,699,6324,1/15/2021 10:00:00 PM,Active,Active,HAUSSE,4,,4547032,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
022644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 11:00:00 PM,5898,,,7636,6908,1/15/2021 10:30:00 PM,Active,Active,HAUSSE,4,,4547031,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
2fba77e8-fba0-eb11-b1ac-000d3abf81b4,1/16/2021 12:00:00 AM,5897,,,691,6252,1/15/2021 11:30:00 PM,Active,Active,HAUSSE,4,,4547030,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
012644e4-fba0-eb11-b1ac-000d3abf81e0,1/15/2021 11:30:00 PM,5896,,,6946,6284,1/15/2021 11:00:00 PM,Active,Active,HAUSSE,4,,4547029,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
002644e4-fba0-eb11-b1ac-000d3abf81e0,1/16/2021 1:00:00 AM,5895,,,642,5808,1/16/2021 12:30:00 AM,Active,Active,HAUSSE,4,,4547028,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
